id,name,description,website,address,city,country,latitude,longitude,banner_url,opening_hours,owner_id,created_at,updated_at
6038054b-b1b9-4047-bb1c-fa85d0294f97,Krypt,Historic vaulted cellar bar with alleged past as semi-legal jazz club in the 1950s/1960s. Features speakeasy theme with hidden bar behind vending machine. Stylish modern cocktail bar with mystical glamour atmosphere.,https://www.krypt.bar,Wasagasse 17,Vienna,Austria,48.2178,16.3567,,"Wed-Sat 21:00-02:00, Sun-Tue Closed",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
dd9e6d9c-5628-462b-a308-7c86a800a29d,Loco Bar,Lively bar in U-Bahn arches known for karaoke nights on Wednesdays. Features happy hour from 19:00-20:00 with special cocktail prices. Open daily with extended hours on weekends.,https://www.locobar.at,Währinger Gürtel 172-174,Vienna,Austria,48.2289,16.3567,,"Daily from 19:00, Sun-Thu until 04:00, Fri-Sat until 05:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
abd1e60d-5be8-4c22-b923-9b90dcfacf3c,Loop,"Popular cocktail bar and meeting place for music lovers under the U6 subway (Thaliastrasse stop). Features live music, DJ sets, and cozy atmosphere. Part of Vienna's vibrant Gürtel nightlife scene with moderate prices.",https://loop.co.at,Lerchenfelder Gürtel 26-27,Vienna,Austria,48.2156,16.3423,,"Mon-Thu 19:00-02:00, Fri-Sat 19:00-04:00, Sun 19:00-01:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
8522de33-1171-43b6-9706-6544e627b181,Luster,Popular cocktail bar in Mariahilf district (6th district) known for craft cocktails and cozy atmosphere. Features quality drinks in intimate setting with professional mixology.,https://www.luster.bar,Windmühlgasse 32,Vienna,Austria,48.1989,16.3512,,"Wed-Thu 18:00-00:00, Fri-Sat 18:00-02:00, Sun 18:00-00:00, Mon-Tue Closed",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
39b49e5f-7bb5-4c80-ada3-b23c2f5ccc7d,Miles Smiles,Small jazz café in Josefstadt district (8th district) named after a Miles Davis album. No-frills jazz pub with live performances and cozy atmosphere. Note: smoking permitted inside.,https://miles-smiles.at,Langegasse 51,Vienna,Austria,48.2123,16.3512,,Open daily,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
89307f3e-7f7b-4314-a451-21837e732ee7,Mon Ami,"Versatile café, bar and club featuring cocktails, DJ sets, and live acts in cozy living room atmosphere. Has 2 floors with smoking and non-smoking sections. Hosts diverse events including poetry slams, comedy shows, and occasional flea markets.",https://monami.at,Theobaldgasse 9,Vienna,Austria,48.1967,16.3545,,"Mon-Thu 17:00-02:00, Fri 17:00-03:00, Sat 15:00-03:00, Sun 15:00-02:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
70404a68-8339-4430-af3f-d6623c519d57,Motto am Fluss,"Restaurant and bar along the Danube Canal offering views of the water. Serves international cuisine with Austrian focus. Features restaurant, bar, and café areas with different operating hours.",https://mottoamfluss.at,Franz-Josefs-Kai 2,Vienna,Austria,48.2148,16.3789,,"Restaurant: Mon-Sat 18:00-23:00, Sun 18:00-22:30; Bar: Sun-Thu 18:00-00:00, Fri-Sat 18:00-01:00; Café: Daily 08:00-00:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
f1b79712-e528-4a4d-a4bc-838dc400d438,Needle Vinyl Club,"Vinyl record bar featuring blues, jazz and rock'n'roll music. Offers cocktails, wines, and spirits in cozy, intimate atmosphere. Has second location in 6th district.",https://www.needlevinylbar.com,Färbergasse 8,Vienna,Austria,48.2089,16.3723,,Daily 17:00-02:00,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
c25c9644-28ae-41cc-bdd4-48b6de14f364,O - The Club,"Underground club in Albertina Passage next to State Opera, extending over 800m². Features three floors with different music: electronic/house/techno on Fridays, party hits from 90s and charts on Saturdays. Age restrictions: 19+ on Fridays, 21+ on Saturdays.",https://o-klub.at,Opernring/Operngasse,Vienna,Austria,48.2034,16.3689,,"Tue, Fri, Sat from 23:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
06d2927f-17c7-4381-bc21-4a68b4ae074e,Pitbull Vienna,"Monthly gay dance party for bears, daddies and admirers held at Club Titanic. Operating since 2009. Features two floors, fetish cabin and darkroom. No dress code. Events typically Saturday from 22:00-06:00.",https://www.pitbull-clubbing.at,Theobaldgasse 11,Vienna,Austria,48.1956,16.3545,,Monthly Saturday events 22:00-06:00,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
5d5d9b4f-fe40-4ecc-9f42-3400f42d8f57,Platzhirsch,Club and bar at Opernring in Vienna's first district. Features regular DJ nights and party events. Note: Some sources indicate potential closure - verify current status before visiting.,https://platzhirsch.wien,Opernring 11,Vienna,Austria,48.2018,16.3689,,Thu-Sat 22:00-06:00,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
fcfa0860-16b8-4b42-8ff4-0d8d941b0125,Ponyhof,"Techno club/bar in 15th district featuring mix of bar and club atmospheres. Was known for super chill techno, electronic, hip hop, and soul music. Note: Club announced closure in July 2025 due to financial struggles - verify current status.",https://www.derponyhof.at,Sechshauserstraße 4,Vienna,Austria,48.1945,16.3423,,"Bar: 18:00, Club: Tue-Sat from 23:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
1bf5e177-5c55-47cb-916f-03739e3eae39,Praterstrasse,"Pizzeria, club and bar in one venue at former TV station location. Features electronic music with clear focus on techno. Located in Leopoldstadt district.",https://www.praterstrasse.wien,Praterstraße 18,Vienna,Austria,48.2156,16.3889,,"Wed-Sat 18:00-00:00, Sun-Tue Closed",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
2bccced9-e533-41ed-9d17-9431473072e3,PRST,Electronic music venue (also known as Praterstrasse club) in Leopoldstadt district near Nestroyplatz. Features themed nights and DJ performances in underground arches atmosphere.,https://app.praterstrasse.wien,Aspernbrückengasse 2,Vienna,Austria,48.2156,16.3889,,Late evening until early hours,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
f5d2fc5d-a60c-4b8e-adff-a866a7025b11,Puff,Bar housed in former brothel in Mariahilf district near Museumsquartier. Features unique atmosphere with LED lighting and vintage cocktail machines. Known for quality cocktails and eclectic decor.,https://puff-bar.at,Girardigasse 10,Vienna,Austria,48.1989,16.3512,,"Mon-Thu 16:00-02:00, Fri-Sat 16:00-04:00, Sun Closed",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
9a0f641d-3ec5-4277-b4bb-b0ebb9eb2ebb,Purple Club Vienna,"Premier club and event venue in downtown Vienna offering unique events, top-tier gastronomy, and breathtaking atmosphere. Suitable for private parties, corporate events, and weekly club nights.",https://www.purpleclub.at,Krugerstraße 6,Vienna,Austria,48.2089,16.3723,,Check website for event schedule,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
7fb2c3f1-ab2b-4730-935a-1788fead4fb3,Queer:beat,"Vienna's biggest queer Pop Party featuring multiple DJs for young, dance-crazy LGBTQ+ crowd. Recurring party event at various venues throughout Vienna.",https://www.queerbeat.at,Various locations,Vienna,Austria,48.2082,16.3738,,"Event-based, check website",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
5480940b-84d8-4ea8-adae-c55b0f53a468,Ragnarhof,Rock club and concert venue hosting wide range of musical genres. Features outdoor seating and casual atmosphere. Note: Some sources indicate possible closure - verify status before visiting.,https://www.ragnarhof.at,Grundsteingasse 12,Vienna,Austria,48.2123,16.3267,,Open daily,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
8559f9c9-5c7b-41f5-a43f-ff1feb368fde,Reigen Live,"Club, bar and restaurant in 14th district featuring over 100 live concerts annually, specializing in blues and jazz. Serves Viennese cuisine with concerts typically starting at 20:30, doors at 19:30. U4 subway stop in front.",https://www.reigen.at,Hadikgasse 62,Vienna,Austria,48.1867,16.3112,,"Daily 18:00-04:00, concert times vary",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
630e909b-2e78-4576-a188-75431f80ab77,Rote Bar,Cultural bar within Volkstheater hosting queer and pop-discursive events. Fixed place in Viennese cultural life for years. Open daily evenings.,https://volkstheater.at,Neustiftgasse 1,Vienna,Austria,48.2056,16.3512,,Daily 18:30-01:00,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
fc042cbf-d1f7-491d-a8e4-95fbb246c26e,Roxy,"Operating since 1991, one of Vienna's main venues for Soul, Funk, R'n'B and Hip-Hop. Hidden behind unassuming blue door in Wieden district. Open weekend nights and before holidays.",https://www.roxyclub.org,Faulmanngasse 2,Vienna,Austria,48.1989,16.3678,,"Fri, Sat and before holidays from 23:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
4a2e52e0-2e76-45eb-91ef-2cc9ef54c918,Porgy & Bess,"Jazz and music club in Innere Stadt, one of the top ten jazz clubs in Europe. Features diverse program with live music daily. Office hours for tickets Monday-Friday 10:00-15:00.",https://www.porgy.at,Riemergasse 11,Vienna,Austria,48.2089,16.3789,,"Mon-Thu 16:00-00:00, Fri 16:00-02:00, Sat 17:00-02:00, Sun 17:00-00:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
78fa2b8f-4cc6-4e82-b1d6-13c823db745a,Prater Dome,"Austria's largest disco at Riesenradplatz in Prater featuring three floors, twelve bars in six areas. Music ranges from techno, house, EDM, DnB, trance, R'n'B and hip hop to party classics from 1990s and 2000s. Entry from age 18.",https://praterdome.at,Riesenradplatz 7,Vienna,Austria,48.2167,16.3956,,"Fri, Sat and before holidays 23:00-06:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
394020ff-b848-430e-bf07-59f5694aeb62,Sargfabrik,"Innovative housing project and cultural center built on site of former coffin factory in 14th district. Features cultural venue with alternative touch, restaurant, kindergarten, seminar rooms, and public bathhouse. Hosts concerts, theater and cultural events.",https://sargfabrik.at,Goldschlagstr. 169,Vienna,Austria,48.1945,16.3112,,Event-based schedule,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
27539f18-ab51-41f8-a0bc-24463826acbd,Scotch Club,Club and bar at Parkring in first district. Note: Official website indicates closure ('Wir haben geschlossen') - verify current status before visiting.,https://www.scotch-club.at,Parkring 10,Vienna,Austria,48.2056,16.3789,,Potentially closed,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
7fcf7793-0a49-4dd0-80f3-9f41952b4405,Susi,"Pub and bar near Messe-Prater metro station. Open evenings with food, beer, wine, and hard liquor. Features dine-in service and accepts credit cards.",,Ausstellungsstraße 15,Vienna,Austria,48.2167,16.4012,,Daily 20:00-05:00,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
919478af-80a2-4dc9-928a-77a3d87283fe,Szene Wien,"Legendary well-established club in Simmering for over 25 years with 450 capacity. Features various music genres including Alternative, Indie, Rock/Pop, Blues, Folk, Avantgarde, Experimental, plus cabaret and theater. Indoor and outdoor bars with garden.",https://planet.tt/27-0-szene.html,Hauffgasse 26,Vienna,Austria,48.1834,16.4234,,"Event-based, accessible via U3 Enkplatz",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
8eb05e61-3bdc-448e-82e2-db3b45ead05b,Tanzcafé Jenseits,"Small bar with legendary status in Sixth district featuring red brocade walls. Hosts cultural events, readings and daily changing DJ line-up. Music ranges from jazz, funk, soul to dance music on weekends. Very cozy atmosphere.",https://tanzcafejenseits.com,Nelkengasse 3,Vienna,Austria,48.1989,16.3512,,"Tue-Sat 20:00-04:00 (Jul-Aug: Wed-Sat), Sun-Mon Closed",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
f424aa7f-94ac-44e9-a32a-ad9f79ecd092,The Circus,"Austria's biggest Gay Party celebrating 14+ years of unforgettable nights. Features international star DJs, sexy GoGo Boys and sassy Drag Queens with spectacular stage productions. Usually at Arena venue, larger events at Prater DOME. Physical shop in 7th district.",https://www.thecircus.at,Baumgasse 80,Vienna,Austria,48.1889,16.4123,,"Monthly Saturday events, check website",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
cff881f0-66f0-4bf4-99f4-9151a64c6d67,The Flag,"Note: No specific venue found with this name in Vienna. This may be a former venue, alternate name, or require verification. Vienna's main LGBTQ+ venues include Felixx, Village Bar, Why Not, Mango Bar, and Sling.",,,Vienna,Austria,48.2082,16.3738,,,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
5cb7c140-3bfd-4c6b-a867-0490050186e8,The Tube,"British Sports Bar owned by Barry Stevens in Landstraße (3rd district). Features three screens showing Football, Rugby, Cricket, Tennis, Darts via SKY Sports, Eurosport, Sport1, DAZN, BT Sports and BBC. Serves British and international beers, bar snacks. Cash only.",https://www.thetubestation.at,Löwengasse 51,Vienna,Austria,48.2034,16.3923,,Daily 18:00-00:00,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
0c9a7036-0c2f-4aa3-8832-a2c8ac2d0fb6,Titanic,"Historic gay club established in 1982, especially popular with bears, leather lovers, and butch aesthetics. Underground club specializing in masculine-themed parties with bold, unapologetic atmosphere and body-positive environment. Hosts monthly Pitbull events.",https://titanic.at,Theobaldgasse 11,Vienna,Austria,48.1956,16.3545,,Event-based schedule,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
bf2ab58f-aa12-4f95-b270-4572dac18c5d,Travel Shack,"Vibrant bar in Funfhaus district hosting daily events including Crazy Karaoke Nights (Tue, Fri, Sat) and Pub Quizzes (Wed). Features 4 rooms: play room with table football and billiard, american bar, dancing room and karaoke room.",https://travelshackvienna.com,Mariahilfer Gürtel 21,Vienna,Austria,48.1945,16.3345,,"Sun-Mon 16:00-02:00, Tue-Sat 16:00-04:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
5c5b9ed3-fbbc-4391-bd1e-16751e18d7b4,Tunnel,"Restaurant and jazz club in Josefstadt, typical student meeting point. Open every evening with jam sessions on Mondays. Features live music and casual dining atmosphere.",https://www.tunnel-vienna-live.at,Florianigasse 39,Vienna,Austria,48.2123,16.3512,,"Mon 09:00-02:00, Tue-Sat 12:00-02:00, Sun 09:00-00:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
79b8fc88-66c7-4e41-8b4e-1d66b65aaa9c,U4 Discotheque,"Cult venue opened in 1980, named after nearby U4 subway line. One of Vienna's most legendary nightlife venues that has hosted many international celebrities. Entry from age 18.",https://www.u4.at,Schönbrunner Str. 222-228,Vienna,Austria,48.1856,16.3378,,"Tue-Sat 22:00-06:00, Sun-Mon Closed",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
516cdaf7-8280-4714-84ff-acd719c9b9a1,Vie i Pee,"Vienna's first true hip-hop club since 2015, hosting around 500 guests. Features soul, funk, jazz, R'n'B, rap and hip hop. Includes spacious 1400m² garden with lounge and wooden terrace. Accessible via U2 Messe-Prater.",https://vieipee.com,Waldsteingartenstraße 135,Vienna,Austria,48.2189,16.4123,,"Wed, Fri, Sat 23:00-06:00, Thu 20:00-04:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
1d2a9364-151c-4f82-a911-fa48547d4b3c,Viper Room,Club in Landstraße focusing on underground metal scene with capacity of 300 people. Has garnered cult following over the years. Accessible via U3/U4 Wien Landstraße or U3 Rochusgasse.,https://www.viper-room.at,Landstraßer Hauptstr. 38,Vienna,Austria,48.2034,16.3867,,"Event-based, typically Fri from 22:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
698c0462-3d74-4737-9186-66caa93258e9,Volksgarten Club Disco,"Disco in Vienna city centre in middle of beautiful garden. Accessible by U2 Museumsquartier, U2/U3 Volkstheater, or Tram 1, 2, D Burgring. Music mainly house, disco and party hits.",https://www.volksgarten.at/en,Burgring 1,Vienna,Austria,48.2067,16.3623,,Thu-Sat 22:00-06:00,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
03ee5356-b658-4b91-8447-ebcb557cd235,Volksgarten Pavillon,Summer venue with 1950s architecture transforming from daytime café to evening party spot. Famous for 'Das Techno Café' every Tuesday night since 1996. Also hosts 'Fruity Hop' and 'The Birds & The Bees' themed evenings with queer crowds.,https://www.volksgarten-pavillon.at,Volksgarten,Vienna,Austria,48.2089,16.3612,,"Daily 11:00-02:00 (summer months, evenings only)",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
764054e8-592a-407f-b8d6-9e8ccea344f2,Weberknecht,"Club, lounge, and live music venue with up to four floors featuring best parties in Vienna. Features 2 large lounge areas and two outdoor areas with garden. Music styles include alternative, rock, metal, techno, and karaoke.",https://weberknecht.net,Lerchenfelder Gürtel 49,Vienna,Austria,48.2156,16.3401,,"Mon-Wed 16:00-04:00, Thu-Sat 16:00-06:00, Sun 16:00-04:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
7987b7a0-9451-44b8-8c1f-56ef8fb17d35,Wirr,Venue requiring additional research - web search limit reached. Located in Vienna.,,,Vienna,Austria,48.2082,16.3738,,,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
5fe50ed0-cf16-463d-9452-92828573521e,ZWE,"Small, cozy jazz club with living room atmosphere in Leopoldstadt district. Features LIVE Jazz every night with concerts and jam sessions from local and international acts. Highly rated venue for jazz enthusiasts.",https://www.zwe.cc,Floßgasse 4,Vienna,Austria,48.2123,16.3889,,Daily 19:00-01:00,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
cea47a16-efe4-49a3-8b94-c6f70daea960,Zoku,"Rooftop bar and restaurant on 7th floor offering 360-degree views over Vienna. Features Living Kitchen restaurant and Kindred Spirits bar. Serves breakfast, brunch, lunch and dinner with rooftop social spaces. Located next to Prater.",https://livezoku.com/vienna,Perspektivstr. 6,Vienna,Austria,48.2167,16.4012,,"Breakfast: Daily 07:00-10:00, Brunch: Sat-Sun 11:00-14:00, Bar: dusk till dawn",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
a1d9991f-ac01-41ea-b8cc-80fc76895b83,City Bar,"Stylish and modern gay bar located across from legendary Why Not discotheque. Exudes fun, friendly vibe serving tasty cocktails, great music, and regular drink specials. Features daily happy hour 15:00-20:00. Classic Viennese style with chandeliers.",https://www.citybar.at,Tiefer Graben,Vienna,Austria,48.2108,16.3683,,"Daily, Happy Hour 15:00-20:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
05533e36-2015-41f6-b487-2690b3252ca5,Red Carpet,"One of Vienna's busiest gay bars, voted best queer-mixed bar in Austria. Largest queer-mixed location in Vienna featuring bar, lounge, and dance floor. Note: Some sources indicate possible closure - verify status before visiting.",,Magdalenenstraße 2,Vienna,Austria,48.1989,16.3512,,"Status uncertain, verify before visiting",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
215900b4-495d-451d-9844-cbc7ec1a7e9f,Club-U,Small student-favourite bar-club in Otto Wagner Pavilion Art Nouveau building at Karlsplatz. Wide range of events with music from Soul to Hip-Hop and Techno. Features wonderful outdoor seating area with regular DJs.,https://club-u.at,"Karlsplatz, Künstlerhauspassage",Vienna,Austria,48.2007,16.3723,,"Mon-Wed 09:00-01:00, Thu-Sun 09:00-04:00",,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
bb4da6e6-309e-4092-b85d-faca4a8c4801,Le Studio,"Film festival venue - specific information not found. Traditional Viennale (Vienna International Film Festival) venues include Gartenbaukino, Urania, Metro-Kino, Filmmuseum and Stadtkino. May be alternate name or smaller venue.",,,Vienna,Austria,48.2082,16.3738,,,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
68854231-64cb-4602-b4df-93388fb885ee,Admiralkino,"Beautiful arthouse cinema in District 7 operating since 1913. Hosts film festivals, readings and special events. Features 'Doggy Day' first Thursday of each month (dogs attend free). Wheelchair accessible. Managed by Wiktoria Pelzer since January 2023.",https://www.admiralkino.at,Burggasse 119,Vienna,Austria,48.2056,16.3456,,Check website for screening times,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
86b3cf89-8764-462b-beba-46c607d44743,Filmcasino,"One of Vienna's oldest cinemas established in 1911 with signature 50s-look. Art-house, indie, and international cinema venue. Hosts /slash Filmfestival, CineLatino, Identities Queer Film Festival and short film festivals. Located in Margareten district.",https://www.filmcasino.at,Margaretenstraße 78,Vienna,Austria,48.1945,16.3567,,Box office: Daily 18:00-21:00,,2025-12-09T10:00:00Z,2025-12-09T10:00:00Z
